235, 166, 34, 26
237, 75, 46, 21
231, 168, 6, 15
175, 47, 4, 37
315, 166, 15, 16
223, 0, 26, 30
293, 166, 15, 16
69, 73, 28, 16
247, 121, 30, 30
69, 94, 22, 33
9, 23, 26, 106
339, 32, 22, 29
267, 168, 13, 24
408, 167, 17, 23
383, 155, 20, 8
69, 78, 75, 55
50, 50, 30, 29
221, 113, 12, 20
203, 175, 30, 9
10, 4, 165, 129
47, 23, 21, 50
375, 14, 35, 11
70, 4, 115, 114
411, 79, 20, 17
98, 26, 28, 40
258, 119, 15, 16
236, 164, 30, 20
69, 95, 75, 41
141, 101, 15, 15
284, 165, 7, 16
137, 56, 14, 27
265, 115, 28, 26
100, 92, 33, 19
311, 60, 25, 13
103, 99, 26, 12
76, 54, 51, 40
321, 68, 81, 21
364, 32, 14, 31
246, 109, 34, 9
257, 50, 11, 9
229, 45, 65, 42
287, 156, 23, 23
36, 42, 22, 86
150, 112, 47, 23
222, 152, 90, 32
421, 27, 28, 70
13, 0, 66, 43
256, 87, 32, 10
109, 102, 24, 9
241, 8, 31, 23
160, 47, 28, 50
6, 0, 189, 137
162, 42, 35, 80
13, 0, 56, 26
226, 30, 173, 57
135, 97, 9, 22
344, 75, 11, 12
245, 118, 29, 25
241, 0, 26, 31
231, 70, 26, 16
222, 0, 28, 36
199, 107, 52, 28
258, 170, 19, 16
346, 69, 30, 19
308, 69, 10, 16
247, 109, 89, 66
46, 4, 129, 132
130, 86, 12, 9
274, 125, 26, 17
100, 91, 40, 19
400, 35, 33, 29
366, 31, 47, 33
10, 5, 51, 126
48, 0, 126, 98
258, 164, 20, 6
318, 71, 36, 16
335, 24, 24, 20
187, 123, 12, 21
407, 164, 20, 25
412, 158, 21, 33
352, 168, 13, 14
235, 167, 13, 15
259, 128, 67, 47
63, 68, 37, 30
188, 111, 52, 82
77, 9, 35, 39
231, 164, 35, 20
226, 109, 23, 18
379, 167, 8, 15
137, 31, 39, 68
353, 157, 62, 25
226, 7, 19, 28
341, 165, 23, 16
260, 167, 7, 17
336, 35, 6, 26
344, 76, 11, 11
195, 175, 44, 17
270, 127, 17, 15
226, 8, 18, 28
357, 54, 84, 42
81, 80, 23, 10
317, 77, 8, 11
226, 32, 55, 55
243, 48, 51, 22
247, 107, 52, 6
9, 0, 161, 43
248, 166, 20, 26
316, 32, 24, 31
244, 37, 29, 9
9, 7, 51, 56
226, 8, 24, 43
228, 54, 29, 33
160, 59, 28, 42
9, 25, 26, 105
303, 14, 49, 15
258, 61, 96, 35
285, 111, 18, 15
225, 8, 19, 42
312, 111, 24, 34
260, 163, 23, 19
299, 127, 7, 15
222, 160, 43, 23
30, 56, 2, 61
35, 30, 0, 99
69, 92, 22, 36
44, 31, 17, 36
15, 0, 33, 14
270, 167, 7, 15
222, 0, 28, 82
293, 163, 94, 20
171, 31, 11, 47
269, 125, 38, 18
247, 120, 79, 62
249, 120, 11, 22
268, 168, 12, 24
64, 15, 23, 40
208, 109, 11, 26
241, 0, 31, 31
384, 30, 51, 33
305, 127, 11, 21
260, 47, 21, 16
370, 32, 7, 30
264, 122, 63, 22
298, 61, 33, 18
125, 68, 21, 26
34, 30, 24, 101
408, 167, 18, 23
35, 29, 17, 37
305, 113, 21, 34
399, 77, 33, 19
258, 45, 36, 23
100, 61, 45, 50
388, 166, 35, 25
250, 46, 45, 21
9, 0, 69, 43
415, 34, 21, 29
176, 57, 12, 30
62, 0, 106, 55
375, 14, 58, 17
121, 66, 14, 30
241, 47, 11, 16
182, 68, 11, 29
247, 167, 10, 15
97, 59, 14, 11
60, 70, 9, 59
258, 167, 18, 15
14, 28, 21, 33
100, 28, 11, 21
132, 70, 46, 38
128, 109, 23, 20
59, 66, 6, 65
236, 170, 22, 15
353, 157, 62, 30
315, 35, 15, 27
374, 157, 42, 25
195, 120, 131, 73
243, 117, 29, 26
235, 164, 32, 20
226, 32, 69, 55
190, 109, 136, 84
389, 33, 3, 29
317, 61, 20, 12
377, 165, 19, 27
310, 71, 11, 17
54, 57, 23, 20
97, 40, 4, 23
305, 15, 48, 21
324, 32, 13, 30
95, 130, 48, 4
307, 111, 28, 15
222, 31, 12, 52
416, 180, 16, 12
315, 32, 16, 29
239, 31, 45, 16
226, 14, 58, 33
314, 161, 23, 23
258, 109, 63, 34
143, 106, 201, 87
171, 31, 7, 47
13, 4, 47, 35
143, 96, 26, 13
360, 32, 11, 29
102, 26, 35, 54
345, 151, 79, 23
337, 34, 12, 30
223, 0, 82, 60
213, 152, 182, 32
73, 21, 23, 50
287, 155, 39, 27
388, 165, 30, 28
248, 33, 35, 14
226, 61, 129, 39
228, 52, 56, 36
235, 164, 22, 19
362, 31, 9, 30
109, 86, 34, 25
377, 70, 60, 20
232, 49, 46, 37
277, 167, 13, 15
293, 163, 56, 20
43, 22, 12, 37
247, 30, 35, 18
357, 59, 41, 26
63, 4, 112, 129
377, 70, 24, 19
310, 35, 11, 28
246, 107, 53, 11
407, 76, 20, 12
111, 109, 29, 12
349, 14, 100, 85
164, 82, 34, 39
148, 134, 44, 10
403, 32, 33, 33
401, 31, 22, 31
345, 72, 22, 16
235, 168, 18, 25
305, 15, 59, 34
253, 110, 26, 9
422, 158, 11, 21
235, 164, 31, 20
204, 123, 51, 25
302, 70, 7, 18
69, 4, 110, 129
205, 159, 26, 24
319, 161, 18, 23
317, 72, 50, 16
98, 26, 29, 23
241, 8, 26, 23
190, 143, 50, 50
414, 33, 21, 30
31, 59, 4, 52
223, 35, 139, 65
258, 109, 79, 36
207, 157, 25, 25
76, 47, 21, 25
271, 31, 16, 6
401, 31, 35, 33
384, 30, 45, 31
236, 8, 65, 37
318, 76, 23, 13
249, 47, 31, 14
241, 44, 57, 26
222, 31, 10, 52
144, 129, 28, 15
374, 157, 42, 30
317, 76, 39, 12
223, 49, 132, 50
411, 74, 28, 22
208, 113, 27, 21
171, 31, 24, 66
229, 144, 42, 15
176, 58, 12, 33
246, 0, 10, 16
236, 8, 36, 30
6, 0, 426, 194
269, 125, 57, 18
334, 158, 99, 35
165, 31, 30, 66
332, 44, 29, 34
69, 77, 79, 56
261, 163, 22, 17
176, 57, 12, 27
62, 0, 107, 30
9, 0, 55, 134
235, 133, 47, 49
407, 167, 18, 21
97, 59, 14, 21
237, 158, 46, 24
247, 0, 10, 16
401, 30, 31, 33
50, 50, 53, 40
48, 14, 80, 82
303, 14, 57, 30
302, 30, 60, 35
284, 134, 52, 51
97, 73, 23, 14
311, 30, 51, 33
309, 126, 11, 16
364, 25, 64, 12
360, 68, 38, 20
294, 123, 33, 21
78, 90, 71, 43
30, 56, 3, 61
9, 4, 168, 129
224, 7, 73, 62
187, 107, 140, 86
335, 54, 106, 42
412, 33, 23, 30
237, 156, 46, 27
378, 33, 9, 28
334, 151, 98, 43
190, 111, 65, 37
309, 73, 23, 24
302, 30, 58, 35
266, 167, 13, 16
296, 54, 40, 17
80, 47, 35, 36
80, 47, 17, 25
31, 64, 59, 70
225, 45, 31, 45
148, 129, 58, 16
165, 78, 10, 12
121, 42, 32, 55
246, 47, 48, 21
366, 30, 64, 37
374, 168, 11, 14
204, 123, 35, 25
31, 59, 33, 74
412, 32, 23, 31
69, 4, 108, 129
281, 167, 11, 15
213, 152, 98, 33
412, 33, 12, 28
137, 56, 12, 27
144, 49, 9, 20
9, 5, 57, 125
205, 163, 19, 20
305, 30, 35, 30
167, 111, 29, 11
307, 30, 30, 15
258, 167, 13, 15
258, 109, 63, 32
415, 78, 10, 11
222, 152, 90, 33
270, 126, 33, 40
135, 9, 40, 106
175, 31, 19, 56
270, 126, 56, 56
260, 167, 19, 17
69, 74, 23, 40
400, 30, 33, 34
62, 0, 112, 98
171, 57, 17, 47
43, 23, 11, 26
362, 30, 36, 35
311, 60, 50, 28
35, 30, 23, 99
258, 49, 40, 19
241, 16, 64, 44
303, 30, 35, 35
238, 30, 44, 34
304, 126, 40, 37
80, 26, 126, 119
199, 107, 30, 28
205, 158, 27, 26
160, 59, 28, 42
230, 30, 65, 57
226, 35, 129, 65
236, 170, 41, 16
9, 0, 70, 61
302, 68, 136, 22
13, 0, 47, 130
144, 31, 289, 163
81, 50, 47, 41
132, 42, 65, 80
293, 163, 82, 20
135, 97, 32, 22
129, 94, 46, 39
222, 0, 32, 38
34, 29, 24, 102
304, 32, 25, 30
296, 35, 65, 42
143, 125, 29, 18
10, 7, 48, 122
247, 107, 52, 11
252, 158, 31, 23
207, 160, 25, 22
226, 8, 56, 43
226, 8, 72, 79
235, 167, 21, 15
241, 37, 57, 32
62, 0, 107, 49
295, 163, 79, 20
100, 86, 43, 25
317, 68, 82, 20
352, 163, 45, 29
97, 59, 18, 23
46, 4, 129, 94
296, 61, 35, 35
384, 30, 49, 30
236, 15, 101, 45
233, 151, 200, 43
202, 153, 37, 30
245, 50, 27, 13
302, 30, 50, 33
235, 120, 92, 73
72, 4, 95, 85
241, 15, 96, 45
223, 31, 60, 64
143, 96, 47, 22
13, 0, 156, 30
10, 7, 47, 121
375, 161, 42, 22
164, 42, 34, 80
251, 158, 32, 24
346, 69, 52, 19
97, 26, 46, 63
225, 8, 72, 79
70, 3, 115, 115
132, 71, 39, 37
60, 70, 11, 64
335, 80, 68, 16
317, 61, 45, 17
135, 56, 36, 52
141, 101, 56, 33
160, 58, 28, 47
97, 28, 14, 35
344, 155, 88, 38
143, 96, 53, 39
9, 0, 141, 137
303, 14, 49, 23
31, 64, 128, 73
9, 0, 182, 137
337, 30, 49, 34
258, 109, 63, 56
292, 15, 46, 45
313, 35, 23, 38
31, 59, 38, 74
223, 31, 11, 50
407, 167, 19, 23
344, 69, 23, 19
305, 125, 21, 18
211, 113, 20, 20
384, 30, 52, 33
346, 151, 58, 14
296, 54, 65, 23
258, 109, 79, 66
60, 70, 30, 59
416, 158, 16, 33
199, 107, 52, 28
302, 30, 69, 35
295, 163, 131, 26
226, 8, 69, 79
115, 97, 41, 33
190, 144, 81, 49
299, 109, 45, 54
9, 0, 165, 98
203, 152, 214, 39
223, 24, 226, 75
236, 0, 31, 38
47, 23, 57, 67
188, 107, 244, 87
9, 3, 187, 131
334, 157, 98, 37
10, 7, 49, 123
224, 7, 73, 81
223, 0, 225, 98
97, 26, 47, 63
353, 158, 39, 23
226, 109, 77, 32
236, 0, 36, 38
236, 0, 58, 50
225, 8, 72, 61
333, 158, 85, 35
299, 125, 26, 18
342, 32, 35, 30
256, 61, 75, 36
226, 14, 58, 66
284, 134, 68, 51
135, 56, 36, 60
115, 46, 29, 61
190, 109, 146, 38
60, 68, 89, 64
6, 0, 71, 54
241, 47, 52, 40
241, 15, 187, 45
304, 113, 40, 49
222, 0, 80, 84
148, 31, 284, 163
303, 69, 15, 18
236, 0, 116, 60
115, 97, 52, 33
247, 30, 35, 31
69, 77, 90, 59
332, 42, 109, 44
100, 31, 95, 99
77, 9, 35, 40
414, 34, 22, 29
249, 119, 23, 23
44, 17, 47, 69
142, 30, 35, 67
223, 31, 34, 58
98, 26, 46, 53
235, 133, 45, 33
357, 14, 75, 35
144, 82, 182, 93
334, 157, 84, 37
293, 163, 134, 26
319, 167, 30, 17
187, 123, 19, 22
131, 98, 68, 36
232, 49, 47, 38
314, 161, 23, 23
132, 31, 65, 90
144, 47, 55, 89
271, 31, 23, 18
41, 0, 86, 97
302, 30, 136, 35
30, 56, 129, 80
334, 158, 84, 35
125, 55, 23, 39
188, 111, 63, 82
188, 107, 148, 86
313, 35, 48, 43
344, 157, 74, 36
213, 152, 182, 33
302, 30, 111, 35
359, 30, 54, 34
144, 82, 133, 67
109, 102, 31, 18
317, 68, 85, 21
9, 7, 51, 123
258, 109, 79, 56
100, 56, 78, 64
336, 30, 69, 35
9, 5, 52, 125
195, 175, 100, 18
223, 0, 204, 60
336, 30, 63, 35
125, 42, 28, 28
270, 167, 21, 15
224, 147, 58, 35
237, 158, 19, 25
80, 26, 64, 62
302, 30, 68, 58
100, 46, 96, 98
233, 109, 119, 84
160, 47, 27, 50
131, 56, 20, 27
9, 7, 62, 130
398, 166, 26, 25
223, 0, 225, 97
129, 94, 67, 40
145, 107, 49, 28
248, 33, 35, 14
119, 46, 34, 53
312, 161, 36, 23
412, 33, 15, 28
164, 47, 35, 78
100, 92, 34, 19
231, 45, 63, 42
190, 147, 243, 47
190, 109, 130, 38
175, 47, 13, 40
188, 107, 164, 86
252, 158, 31, 24
165, 57, 23, 57
226, 8, 67, 79
98, 26, 41, 62
98, 26, 46, 62
408, 158, 24, 33
226, 14, 58, 46
62, 0, 104, 49
311, 60, 87, 28
231, 164, 59, 20
241, 23, 47, 21
226, 8, 59, 64
304, 113, 22, 45
188, 111, 63, 37
54, 57, 43, 33
296, 35, 40, 37
329, 30, 23, 34
251, 110, 54, 45
6, 7, 65, 130
100, 61, 78, 69
100, 61, 78, 60
204, 109, 51, 38
226, 14, 68, 73
233, 158, 186, 35
100, 70, 78, 41
165, 31, 28, 66
222, 0, 133, 100
148, 123, 51, 21
125, 61, 21, 33
30, 26, 161, 110
304, 30, 35, 32
77, 0, 93, 64
226, 8, 72, 64
77, 0, 89, 49
121, 66, 22, 30
10, 7, 48, 123
9, 7, 50, 123
190, 109, 146, 84
199, 144, 72, 37
9, 15, 60, 118
311, 35, 50, 53
100, 61, 91, 69
213, 152, 211, 39
335, 77, 90, 21
346, 68, 52, 20
43, 22, 54, 68
298, 61, 57, 26
224, 19, 73, 50
223, 0, 44, 38
302, 30, 60, 33
9, 0, 165, 130
69, 94, 90, 42
60, 4, 139, 132
294, 125, 32, 18
77, 0, 89, 64
406, 32, 30, 31
222, 0, 32, 82
80, 26, 73, 71
9, 0, 86, 43
344, 157, 82, 36
97, 26, 47, 56
292, 14, 60, 46
100, 56, 91, 73
97, 26, 79, 73
335, 68, 92, 30
224, 7, 48, 40
